296, 64 64 4;
297, 64 87 36 64 69 31;
298, 64 36 310 64 87 38;
299, 64 66 102 64 69 72 64 51 24;
300, 64 64 164 64 36 307 64 51 23;
301, 64 44 170 64 36 123 64 64 373 64 78 61;
302, 64 64 375;
303, 64 76 28;
304, 64 64 30 64 76 184;
306, 64 51 29 64 64 45;
307, 64 64 382 64 69 138 64 76 24;
308, 64 64 387;
310, 64 36 27;
326, 52 36 3 28 5 11 23 74 12 49 61 14 6 44 15 49 39 14 19 79 30 16 39 6;
327, 1 61 16 85 60 6 28 5 11 23 74 12 6 44 14;
328, 54 24 13 55 16 63 69 23 14;
329, 49 39 13 11 14 14 54 24 16 69 36 5 46 17 19 69 54 17 59 81 15;
330, 57 5 12 87 17 10 57 44 22 87 44 5 64 61 18 35 57 23 87 5 7 37 54 7 64 60 13 5 87 12 69 74 47 19 44 6 11 14 12 64 21 14 36 44 8 22 50 4 57 5 13 19 44 6;
331, 65 61 12 35 20 13 87 56 100 64 21 13 36 44 8 5 87 11 37 35 34 77 69 17 35 54 4 36 44 8 69 39 12 37 86 19 25 59 2 87 5 10 35 5 22 25 59 2 35 20 14 87 5 8 5 87 13 64 69 12 19 19 7 35 64 13 76 5 16 87 5 10 46 60 9;
332, 69 61 16 76 5 16 23 14 13 51 36 21 77 69 13 64 19 15 35 71 78 69 61 16 6 19 8 65 87 166;
333, 87 5 7 19 23 9 11 28 8 54 56 21 5 71 8 46 17 18 52 33 11 6 6 1 87 5 7 35 57 17 64 60 121 57 44 13 65 65 45 35 54 4;
334, 37 76 13 5 10 7 53 25 9 6 36 5 64 19 13 69 20 8 6 61 17;
335, 40 37 179 64 60 13 46 60 9 55 16 44 37 71 34 50 36 5 64 60 11 64 19 14;
336, 25 53 6 5 46 13 22 36 7 87 61 4 35 3 37 37 35 16 34 37 19 35 33 13 37 76 12;
337, 25 40 3 37 17 21 36 22 12 87 5 7 37 36 32 69 4 65 6 36 13 37 86 19 45 14 8 21 23 11;
338, 54 5 14 5 87 11 35 64 13 6 61 17 90 73 5 36 69 10 36 69 5 54 56 19 19 20 21 64 58 9;
339, 25 4 291 21 61 4 23 69 18 64 69 13 87 48 8 48 46 6 43 53 9 46 48 18 6 10 16 35 52 21 51 36 35 19 1 52 37 28 15;
340, 64 36 15 73 90 7 6 44 15 90 73 3 36 89 271 49 17 9 36 36 1 34 14 11 6 36 7;
341, 64 19 7 35 54 53 67 90 6 6 84 13 77 64 3 87 5 7;
342, 28 56 13 23 86 8 36 44 7 57 65 6 57 43 50 36 89 177;
343, 37 33 16 60 5 9 64 19 14 5 77 35 60 5 12 49 10 15 14 49 14 21 5 11;
344, 85 85 6 64 19 13 14 56 6 37 10 26 6 6 1 21 5 10 23 56 12 87 44 6 47 35 41 21 61 4 87 78 17 90 81 6 36 23 16;
345, 51 16 13 69 65 11 64 65 10 86 61 15;
346, 87 61 3 15 4 329 78 36 4 55 61 11 19 19 1 23 56 12 6 36 8 64 64 342 76 71 64 37 20 21;
347, 6 10 13 90 90 17 14 91 7 39 44 5 90 72 247 79 23 18 37 10 25 69 88 2 5 77 29 37 14 28;
348, 87 78 16 76 14 14 64 58 11 10 5 6 19 19 0 78 36 4 17 37 41 37 35 4;
349, 69 36 4 24 37 37 25 53 4 19 52 16 37 33 16 87 48 5 38 36 56 37 76 11 69 5 21;
350, 36 44 15 36 61 32 69 48 20 85 64 10 85 50 7 76 64 65 88 61 16 36 61 32 90 72 5;
351, 69 48 19 50 45 14 87 48 24 69 48 24 36 19 14 69 48 24;
352, 57 61 10 38 36 41 48 34 27 37 35 6 64 36 45 23 71 58;
353, 87 20 13 47 47 1 35 54 2 69 36 5 39 10 5 5 91 12 37 35 4 69 64 5 69 79 12 39 44 5 45 57 11 23 50 16 5 87 11 25 53 4;
354, 69 36 5 33 14 8 89 89 1 65 48 18 14 43 39 12 53 14 72 90 4 36 44 6 16 61 20;
355, 88 36 3 6 36 5 47 56 26 46 46 0 5 87 11 22 17 9 6 36 5 36 21 9 50 79 6 21 61 6 69 5 27 39 48 179 37 68 42 50 13 14 36 14 23 51 64 324;
356, 37 28 21 36 64 318 89 89 0 12 53 13 69 54 31 48 61 11 37 35 5 46 10 31 5 87 8 33 14 12 56 23 13;
357, 36 21 12 36 46 16 69 61 17 36 14 13 36 44 14 65 17 7 87 23 18 64 44 11;
358, 89 17 9 50 36 7 46 23 16 37 35 4 64 5 16 76 56 15 35 54 2 76 14 11 54 74 19 14 56 4 28 71 52;
359, 37 17 23 36 5 21 37 35 4 36 21 10 37 76 21 56 14 6 64 57 7 52 52 85 37 35 4;
360, 5 87 10 65 64 2 37 17 26 69 64 3 56 14 4 15 59 65 23 61 10 50 36 8 20 61 12 19 33 8 65 64 2 69 17 17 46 23 17 37 35 4;
361, 57 39 11 87 23 20 37 54 7 33 14 7 25 53 7 16 69 50 69 61 17 57 39 10 64 64 0 69 58 7;
