397, 54 71 2 53 53 38 25 4 4 45 45 1 57 12 7 25 37 8 59 55 15 28 16 45 22 57 19 69 16 43 36 56 15 65 29 11 46 81 6 59 84 40 51 57 25 7 25 8 12 57 5 43 4 17 6 65 12;
398, 75 75 60 71 7 9 57 57 1 15 69 13 23 60 5 19 63 5 54 20 10 5 25 17 69 29 24 57 60 4 81 52 8 14 53 13 59 55 7 75 48 18 55 6 14 57 26 6 25 79 11 12 57 4 28 52 4;
399, 23 23 2 67 1 4 81 52 7 80 80 0 57 65 14 59 55 5 23 12 7 57 60 6 57 0 39 25 51 59 59 5 17 22 15 13 62 63 11 57 0 6 6 6 1 53 72 9 65 72 6 69 70 11 36 65 8 51 51 24;
400, 69 70 9 81 52 7 6 55 6 80 4 8 14 53 13 25 79 148 81 21 7 59 70 13 25 37 7 78 32 12 57 71 9 48 29 16 22 29 40 25 37 8 43 60 15 51 62 17 0 84 8 62 79 26 80 56 18 25 75 12 71 57 11 59 26 24;
401, 55 69 58 29 17 16 65 72 5 71 57 13 48 57 16 59 4 37 79 79 1 23 48 13 57 32 8 65 65 0 59 20 27 6 49 8 23 57 7 59 12 29 23 12 7 69 53 12;
402, 62 40 3 23 25 27 69 53 7 65 69 20 25 75 10 78 4 15 75 72 7 23 83 34 59 42 17 10 33 10 79 32 5 23 57 7 42 62 42 79 32 4 43 33 13 23 10 12 25 19 10 6 4 23 69 53 8 43 32 17 65 43 41 22 29 34;
403, 78 54 18 23 12 4 69 53 10 0 16 10 75 79 4 14 65 18 20 0 9 23 12 7 59 48 24 23 25 18 81 21 7 22 4 38 16 69 9 23 12 10 59 6 7 71 34 19 57 54 12;
404, 53 33 13 77 40 4 70 56 12 22 34 37 65 83 13 63 62 3 51 53 25 79 82 32 7 38 10 75 7 8 59 55 5 75 79 6 63 79 6 22 15 13 59 55 6;
405, 34 43 12 55 74 60 63 63 0 4 49 19 71 34 16 62 13 7 55 6 5 25 71 17 57 65 12 55 74 34 59 48 15 78 4 14 57 12 8 25 23 81 14 57 7 57 10 14 62 25 31 55 42 20 75 51 7 80 0 17;
406, 54 54 9 63 4 13 62 13 8 25 53 12 57 57 56 12 57 5 78 11 12 57 60 7 63 75 13 62 62 7 36 49 10 57 82 30 7 56 6 54 48 18 62 63 8 81 21 8 59 69 6 68 81 4;
407, 23 12 6 81 21 5 14 23 4 22 51 29 72 16 23 59 55 4 72 34 3 19 62 3 59 56 20 81 21 7 71 82 8 57 79 11 72 74 4 75 72 9 26 38 32 24 81 7 77 79 8;
408, 6 17 15 62 13 12 23 79 10 24 81 6 33 20 14 80 77 22 18 4 25 11 77 21 55 15 18 72 83 6;
409, 59 70 26 57 10 12 6 6 61 81 21 7 4 15 14 72 72 1 12 16 15 43 29 13 59 49 15 55 53 12 0 84 8 59 43 18 72 34 4 43 56 8 19 16 11 4 4 82;
410, 53 53 0 72 34 4 22 77 10 75 49 19 65 7 44 53 10 28 57 48 69 72 34 5 25 4 4 69 59 8 14 57 10 23 10 14 57 45 20 77 77 1 72 83 11 49 10 13 59 65 22;
411, 72 83 6 79 25 11 0 25 19 23 2 34 51 75 7 77 62 1 72 2 11 72 83 32 23 12 6 62 13 9 6 6 1 69 16 16 77 16 10 59 55 5 7 48 10 63 43 8 72 34 4;
412, 25 71 18 71 82 24 33 33 1 7 6 33 72 83 112 25 75 10 65 3 6 32 32 1 55 50 14 63 4 10 6 70 7 72 34 3 75 49 25 78 11 15 69 48 16 57 79 10 19 40 10;
413, 72 34 5 33 23 4 12 57 8 77 40 5 46 9 15 32 32 20 23 0 14 78 15 13 59 59 56 23 25 24 57 60 2 17 70 7 25 4 5 33 77 10;
414, 55 15 16 23 57 5 42 65 9 75 0 9 62 13 11 24 81 6 43 72 8 7 48 9 72 29 7 81 24 4 52 81 6 52 81 7 57 13 8 6 53 8;
415, 59 43 18 75 56 11 42 29 29 0 57 12 72 34 4 59 55 6 70 71 25 55 59 5 59 65 22 59 29 28 72 83 8 20 4 13 72 34 5 53 55 13;
416, 45 17 13 25 4 3 16 42 8 70 38 13 54 48 17 57 45 5 52 81 9 72 23 31 53 65 6 25 75 9 55 6 5 77 62 1 37 23 51;
417, 14 65 17 23 10 10 53 16 9 23 54 12 52 81 8 68 81 6 56 38 7 60 57 13 9 23 61 53 71 33 37 23 50 25 4 5 57 78 5 81 29 35 65 2 13 49 65 18;
418, 12 43 15 78 4 11 14 40 13 72 34 4 55 62 13 25 7 9 15 16 12 72 29 5 75 25 9 25 83 105 82 82 8 20 43 7 59 42 14 23 12 9 75 56 13 80 57 25 59 3 49 46 68 5;
419, 74 72 3 53 17 12 69 57 21 75 25 7 53 43 5 33 33 13 26 6 20 55 62 14 59 42 21 72 34 5 23 57 7 59 6 13 72 34 4;
420, 53 83 18 2 43 16 12 48 13 57 78 4 6 4 31 59 55 4 57 10 10 62 71 16 11 79 4 48 80 24 23 78 10 14 14 0 57 62 3 59 55 4 76 20 10 55 55 35 26 26 1 72 34 4 81 52 5 43 49 23 75 25 8;
421, 67 27 9 71 40 12 29 65 11 43 65 17 62 79 9 15 0 10 77 63 10 14 26 6 53 59 19 62 0 50 70 38 12 59 55 6 57 10 15 33 33 1 26 26 1 12 43 15;
422, 23 7 18 75 54 10 23 78 11 57 76 6 29 29 0 14 40 15 33 20 12 57 77 10;
423, 78 69 44 9 4 28 11 11 0 14 57 11 57 79 9 69 48 13 71 62 12 57 77 7 59 42 14 57 34 24 45 57 7 67 61 3 23 7 19 62 0 8 53 65 25 70 16 5 50 82 15 62 48 12;
424, 23 48 21 80 75 8 78 57 6 69 59 143 57 10 9 23 40 33 59 70 20 59 57 25 57 12 7 75 25 10 57 10 8 59 72 29 4 49 19 0 65 17 77 77 46;
425, 19 84 5 55 6 56 60 57 12 62 7 11 27 67 4 12 12 24 23 48 19 62 19 8 59 69 6 29 4 9 75 54 7 26 12 14 55 12 32 9 56 40 75 0 41 42 77 23 57 54 13 78 82 13 38 34 5 49 57 18 57 32 10;
426, 59 4 25 15 16 28 59 43 23 29 16 13 11 32 36 13 79 15 78 57 5 23 10 12 55 57 21 5 57 51 75 75 26 15 69 11 65 3 8 70 32 18;
427, 15 4 20 56 25 14 62 13 7 25 3 15 78 70 11 12 57 4 38 34 3 84 36 50 63 48 13 33 69 15;
428, 43 32 17 23 53 24 23 15 18 45 40 11 26 45 10 57 60 5 78 40 6;
429, 67 9 13 23 57 41 59 55 3 57 32 8 59 6 16 22 4 26 59 59 83 62 79 14 57 10 15 29 23 26 71 79 4 23 16 19 51 48 26 37 48 11 23 16 19;
430, 78 19 31 43 57 14 55 43 10 57 4 13 65 2 12 15 4 25 23 17 19 51 75 8 23 43 13 72 34 5 79 79 0 4 84 7 10 10 1 23 42 57 38 34 3 79 4 10 77 77 51;
431, 57 13 8 23 62 6 77 53 20 71 25 13 23 53 24 81 21 3 55 12 30 65 43 24 9 57 25 77 4 13 23 40 18 45 22 16 19 6 15 71 40 13 22 62 13 55 43 10 81 52 10;
432, 67 61 3 75 0 16 32 79 5 59 23 26 48 79 17 60 57 13 78 40 7 37 19 10 10 48 15 57 79 10 75 84 5 32 57 8 57 3 9 67 27 9 38 34 3 23 40 10;
433, 57 10 9 23 62 5 60 48 16 84 25 9 62 62 39 25 80 13 37 37 19 0 40 4 32 79 5 81 46 6 81 21 8 23 15 15 16 80 22 23 40 12;
434, 57 62 7 23 16 20 23 16 20 69 4 33 10 62 8 52 81 4 48 79 21 34 29 3 84 25 9 25 80 12 81 21 9;
435, 12 16 11 23 40 8 53 53 40 78 19 15 72 34 3 29 74 14 59 36 31 12 57 6 75 48 16 56 19 17 38 2 6 5 5 10 55 70 13 23 60 8 61 67 4 37 37 31 26 26 1 48 43 7;
436, 24 81 8 71 70 17 10 16 14 25 75 12 57 79 12 5 6 20 63 63 3 72 2 10 23 84 16 57 63 13 22 77 15 5 6 20 23 37 27 14 69 26;
437, 51 16 17 53 39 43 72 2 7 55 53 10 79 79 2 57 23 9 63 63 2 62 63 10 42 42 3 13 29 16 22 48 29;
438, 23 48 17 57 26 13 59 36 28 63 15 10 78 40 5 48 29 15 59 69 7 59 55 11 63 15 10 60 56 23 24 81 7 34 23 37 15 72 19 23 17 17 10 43 17 71 71 1;
439, 60 60 78 59 55 3 78 32 16 59 55 5 13 70 8 38 34 4 57 60 6 48 23 23 33 54 12 7 71 7 29 74 26 43 62 15 7 25 8 71 71 1;
440, 79 20 13 23 25 16 81 52 6 23 22 12 49 72 11 3 79 19 23 62 4 67 9 12 51 75 8 40 7 14 59 69 7 69 4 23 57 10 10;
441, 78 75 17 57 51 23 54 70 19 62 48 14 59 34 38 59 69 13 75 43 24 42 51 22 57 26 10 71 82 5 23 5 6 70 69 13 57 10 10 23 32 9 45 4 14;
442, 55 7 16 80 51 32 76 29 27 33 49 19 75 48 18 10 43 20 4 80 14 80 80 1 23 43 22 69 59 8 57 10 8 23 43 21 37 37 1 22 23 11 6 42 7 57 51 19 62 43 11 57 48 15;
443, 7 4 4 67 67 265 34 72 3 23 84 12 20 0 11 32 57 14 81 52 7 23 62 7 38 2 6 23 26 19 77 83 20 57 4 13 37 0 12 55 49 9 43 42 13 49 45 9;
444, 70 72 9 4 49 18 23 75 40 12 16 12 57 12 7 23 5 6 79 4 9 62 0 45 62 63 9 49 3 15;
445, 23 32 8 25 79 12 14 26 62 80 16 29 23 33 3 52 81 16 70 39 39 23 43 38 55 4 24 82 57 7;
446, 57 22 33 33 23 3 59 40 31 7 42 12 59 53 13 55 83 40 13 13 0 23 40 9 25 4 5 59 55 7 48 48 1 23 62 5 42 70 2 48 23 21 74 65 7 60 49 23 32 57 10 51 32 14 59 69 6 0 13 5 43 12 15 79 79 1 59 43 22;
447, 59 55 4 78 4 14 13 29 21 81 28 6 71 16 18 57 0 4 55 72 16 80 81 38 57 10 10 48 56 8 67 47 4 71 32 8 14 29 34 22 63 19 59 16 16 79 79 7 43 63 14 76 29 29 55 23 45 78 75 17;
448, 19 6 16 59 53 14 16 12 16 23 71 16 59 55 4 62 13 7 42 45 9 25 37 218 15 49 11 69 69 2 62 40 27 57 10 10 77 12 24 34 72 3 62 3 15 59 78 15 55 34 24 75 69 22 59 53 16 77 4 16 57 10 10 55 34 40 77 25 46;
449, 59 70 15 79 74 17 23 43 15 81 81 196 15 0 14 53 72 13 55 77 19 23 57 7 22 43 36 46 81 7 59 55 5 67 46 25 78 19 9;
450, 42 83 89 81 21 5 15 7 11 82 75 14 34 65 8 65 43 9 69 57 25 43 82 20 81 52 5 55 4 15 33 49 18 40 25 17 56 34 10 60 49 20 42 16 7 14 26 5 6 6 1 55 69 4 59 62 18;
451, 13 65 8 63 57 6 23 72 24 62 63 17 57 0 192 69 42 9 77 4 16 60 63 12 81 28 6 82 75 14 77 7 19 57 22 18 13 62 4 62 26 14 6 72 20;
452, 59 62 201 23 23 1 57 10 11 75 40 13 57 10 10 4 48 14 43 40 8 25 37 6 42 13 15 57 19 6 0 34 22 69 53 7 62 13 8 75 70 13 81 81 38 67 44 8 57 13 6 51 10 12 48 56 9 55 49 40 54 82 3;
453, 82 57 7 62 53 34 53 51 28 59 70 16 57 12 8 32 57 8 62 26 14 23 59 116 57 71 14 84 60 2 43 12 13 23 56 18 42 62 8 29 29 0 49 77 5 55 49 39 62 48 16 72 49 13 13 65 9 62 6 22 80 62 16 23 43 17 26 77 6 16 49 9;
454, 55 59 4 69 25 17 43 2 13 59 48 16 56 70 9 13 62 3 21 21 47 75 25 10 29 53 17 51 75 8 62 25 16 12 16 10 40 62 1 56 43 8 71 71 0 16 57 11 62 13 8 19 16 11 56 25 5 79 40 13 7 25 6 62 26 16 72 2 6;
455, 69 42 12 7 43 13 59 23 29 43 36 8 62 13 7 12 50 15 48 43 12 23 43 16 13 16 12 53 67 33 55 29 24 59 70 19 69 53 7 71 71 0 22 13 25 68 81 8 72 34 14 57 12 8 71 48 25 23 37 20;
456, 62 13 7 59 55 5 12 12 36 72 29 5 81 21 6 15 19 9 60 49 21 74 72 5 59 72 29 61 73 23 62 4 17 72 2 6 84 77 17 57 0 4 23 5 6 59 23 33 4 48 15 19 3 14 71 71 1 59 48 17 23 75 24 84 71 7 45 45 1 51 80 3 55 12 26 6 53 7;
457, 69 48 11 59 53 14 62 0 9 23 36 16 59 53 16 57 10 10 62 7 13 45 48 83 21 81 6 40 13 10 42 48 22 70 72 9 62 7 13 57 71 16 70 36 14 16 0 12 45 23 22;
458, 32 55 25 59 70 17 45 23 19 81 44 124 69 6 3 40 7 13 15 15 1 74 72 5 79 16 9 23 51 22 69 70 13 70 0 17 23 62 5;
459, 23 37 14 62 3 11 76 23 3 57 32 10 23 13 12 45 77 8 55 53 20 63 63 1 1 27 3 72 34 4 71 71 0 57 60 7 51 16 22 23 13 11 57 32 11 81 52 8 15 19 9 40 40 20 10 16 14 23 48 17 69 70 14;
460, 4 63 10 13 79 88 42 65 10 12 16 14 28 81 5 11 0 6 75 71 5 48 49 5 57 71 13 59 12 43 69 42 7 48 20 4 53 69 10 59 69 6 26 16 21 19 4 11;
461, 43 43 0 81 21 3 59 69 7 68 52 4 53 36 15 49 77 21 55 43 17 23 48 16 57 54 20 25 25 20 34 72 3 28 81 4 25 37 8 16 40 10 83 43 20 79 79 1 40 13 4 48 55 16 57 16 12;
462, 75 34 21 43 82 18 59 15 18 75 25 8 57 57 46 33 10 15 42 57 13 79 75 5 75 25 8 23 75 20 69 16 16 49 0 17 79 40 7 57 43 19;
463, 7 40 6 62 84 17 23 75 20 15 22 124 12 57 7 23 0 12 59 53 16 81 52 6 80 13 10 23 48 18 59 70 18 45 4 27 26 57 8;
464, 59 6 10 57 16 11 23 51 21 36 3 6 45 57 6 75 48 11 51 32 12 53 16 10 79 7 4 12 43 15 71 69 24 81 46 8 84 16 11 59 69 5 53 6 7 54 55 27 57 71 22 40 75 13 48 49 5;
465, 55 49 10 23 62 227 71 71 1 23 25 27 81 21 4 3 3 0 57 57 1 65 53 8 23 40 13 49 43 5 81 81 124 71 75 161 3 10 4 43 4 14 23 12 5 75 25 9 23 40 10;
466, 76 16 14 79 16 9 23 40 9 0 16 9 57 12 5 59 15 30 75 57 14 22 70 34 13 13 1 59 42 28 63 49 16 49 13 12 25 17 13 43 40 12 25 4 3 74 65 13 71 71 1 3 10 4 69 77 13 28 81 3;
467, 57 57 1 33 33 0 22 22 53 81 21 4 7 4 3 23 0 11 80 70 28 13 63 4 42 59 18 59 69 11 21 21 28 23 4 18 22 77 14 59 42 14 57 32 7 75 25 7 43 49 3 12 43 12;
468, 33 32 11 72 12 16 13 48 10 67 73 6 57 60 3 84 71 8 55 13 21 42 70 3 23 40 16 7 6 20 33 71 12 69 70 15 25 4 3 23 48 18 28 81 4 77 79 12 23 16 14 62 13 8 23 40 12;
469, 43 42 46 23 23 1 36 25 23 42 0 14 45 48 15 69 16 19 3 60 2 82 71 6 34 16 19 59 15 21 33 49 20 69 25 21 14 57 20;
470, 75 25 24 45 54 18 71 32 10 22 69 22 14 57 10 57 10 11 22 62 10 55 43 14 12 43 15 22 55 13 57 12 6 77 7 12;
471, 6 6 0 57 63 6 43 3 10 0 37 9 5 57 5 75 48 15 32 43 19 23 51 26 77 19 9 71 48 13 34 48 16 27 67 5 62 0 8 21 81 5 3 60 1 57 10 13 12 16 16 62 63 9 71 71 1 26 26 16 59 69 12 6 53 7 62 13 10 7 3 6 69 49 8;
472, 13 62 2 23 48 19 57 57 1 43 26 35 37 80 8 62 7 12 81 46 5 62 63 7 23 57 6 71 71 0 19 16 9 54 37 11 72 29 7 67 73 7;
473, 80 48 22 59 55 5 57 3 12 83 74 5 48 79 17 43 34 16 22 16 21 72 2 8 71 48 13 0 16 9 70 3 11 59 55 7 23 79 14;
474, 40 63 6 40 82 39 49 72 16 51 80 11 7 40 8 71 71 1 79 79 1 51 51 1 59 69 6;
475, 51 57 27 21 21 0 59 55 5 69 48 9 6 53 7 22 75 25 23 48 18 53 16 20 22 75 25 21 81 6 82 48 26 25 0 22 65 40 19 75 19 12 32 43 18 59 55 6 57 10 10 7 53 13 57 54 12 49 40 9;
476, 19 20 8 65 83 11 79 16 13 23 20 12 71 71 0 62 63 10 78 76 7 79 77 13 33 71 11 70 17 6;
