291, 60 60 16;
292, 60 56 75;
293, 60 60 4;
294, 60 35 47;
295, 60 35 46;
296, 60 35 43 60 7 53 60 65 168;
297, 60 65 21 60 22 30 60 81 38 60 49 41 60 22 48;
298, 60 35 32;
299, 60 72 31 60 47 46 60 81 39;
300, 60 60 383;
301, 60 60 406 60 60 62;
302, 60 60 381 60 49 27;
303, 60 81 85;
304, 60 32 350 60 72 83;
307, 60 35 31 60 72 34;
316, 60 42 16;
319, 60 20 18;
324, 60 20 17;
326, 24 70 11 7 59 21 24 15 10 47 47 1 47 59 11 44 18 19 7 17 13;
327, 24 82 53 47 59 10 24 67 12 47 38 15 24 70 10;
328, 26 57 2 44 18 16 47 47 43 51 72 34 32 15 10 52 25 14 44 58 10 12 15 13;
329, 47 59 40 75 35 10 49 35 15 65 6 17 61 59 8 23 36 39 26 57 2 65 38 12 57 77 14 65 6 30 57 59 13;
330, 55 6 14 55 17 16 7 17 14 34 21 14 55 24 16 34 47 8 23 35 8 39 80 36 6 83 10 60 43 63 55 17 13 36 72 13 52 54 18 60 59 15 6 83 9 16 41 57 35 23 9 60 22 15 34 36 38;
331, 36 72 14 6 67 7 44 29 18 60 59 41 36 34 5 7 17 13 35 17 7 60 58 11 65 38 13 34 60 16 6 6 1 34 21 14 55 6 15 34 47 9 34 6 18;
332, 47 6 17 65 35 7 71 23 10 7 35 7 7 20 9 34 33 8 36 67 31 24 24 1;
333, 35 17 10 42 20 380 34 54 21 65 62 9 51 26 9 48 35 15 60 58 11 6 67 6 51 26 7 24 17 16 35 83 12 7 35 6;
334, 34 67 24 36 80 32 6 44 15 65 21 7 47 11 17 65 52 20 81 6 12 6 81 15 65 65 42 35 83 11 48 33 17 81 17 4;
335, 65 81 100 36 34 5 24 67 12 60 61 10 36 32 12 60 60 1 35 17 6 81 6 6 60 58 14 36 34 14;
336, 44 6 11 34 50 19 81 18 8 75 65 156;
337, 81 6 5 60 58 13 81 6 10 81 17 4 35 23 9 36 32 16 73 60 5;
338, 20 56 20 6 81 10 24 17 13 79 43 21 48 53 13 35 65 6 20 50 10 60 20 10 84 69 5 61 59 12;
339, 24 54 13 83 80 27 61 46 21 26 39 3 71 38 33 35 65 5 2 59 19 47 2 13 81 6 7 35 43 251;
340, 53 17 17 35 60 84 73 60 4 81 6 6 55 61 8 60 35 8 81 74 14 63 63 1 73 65 13 60 35 8 20 32 7 35 20 4 60 85 20 35 50 6;
341, 35 35 0 29 80 25 47 59 32 20 42 10 61 17 7 24 80 9 63 84 6 12 34 9 72 72 38 6 81 10;
342, 84 69 238 35 20 4 20 32 8 57 51 5 47 15 12 58 58 180 21 21 15 22 6 8 36 34 4 57 51 5 12 34 8 6 81 10 58 6 13 60 20 13 34 67 21 81 60 13;
343, 36 24 16 36 34 4 49 60 337 35 59 33 15 54 4 60 20 12 7 35 14 65 25 19 20 35 3;
344, 61 18 10 65 60 4 49 42 12 20 11 8 36 21 23 7 59 17 55 41 253 84 77 5;
345, 78 78 1 20 50 11 36 21 25 61 22 6 18 36 26 65 59 16 79 79 12 49 35 29 36 11 25 81 74 22 24 54 98 81 6 7;
346, 20 80 20 7 55 5 35 48 10 24 46 23 29 48 17 7 11 14 57 51 5 45 34 38 16 41 39 35 52 17 57 51 5;
347, 47 41 37 53 59 13 61 17 7 60 65 14 78 35 30 36 67 21 6 73 29 36 12 7 35 59 43 60 56 14 84 68 5;
348, 36 11 28 81 6 7 72 72 30 65 59 16 35 23 9 35 5 32 48 48 0 53 59 12 24 67 14 48 32 24;
349, 36 34 4 35 15 16 84 6 53 36 32 18 67 15 5 15 54 4 72 15 14;
350, 26 51 6 7 22 16 23 18 10 60 33 18 36 34 7 81 46 6 7 35 7 12 7 21;
351, 47 67 14 17 79 10 65 60 5 6 81 8 7 35 6 65 59 19 44 81 7 36 72 14 6 46 29 13 51 15 36 34 5;
352, 34 52 2 7 35 7 32 54 14 29 6 11 48 75 7 34 52 2 60 65 14 42 61 5 15 12 55 84 68 142 29 6 11;
353, 65 46 19 72 15 12 65 43 34 81 72 22 72 67 15 36 34 5 6 73 28;
354, 68 68 252 54 15 4 65 6 20 65 46 25 84 57 21 65 46 25 6 59 4 49 83 193;
355, 83 18 9 47 67 18 84 68 4 6 81 9 60 61 7;
356, 35 60 316 13 84 10 60 7 12 20 56 5 36 29 16 22 59 4 65 52 26;
357, 18 36 54 47 18 10 65 35 6 83 60 8 65 38 17 35 15 15 20 81 24 65 35 6 36 72 18 35 22 9 65 65 43 72 67 13;
358, 65 52 28 36 24 16 50 82 22 65 46 19 72 67 13 61 56 45 56 65 42 36 18 25 36 24 18;
359, 65 56 7 24 61 14 26 30 32 65 54 29 56 35 6 6 81 12 60 83 13 46 33 30;
360, 32 35 16 7 83 46 81 59 4 36 47 16 83 18 8 34 33 34 52 15 20;
361, 6 81 9 65 54 29 36 25 23 55 6 28 35 15 19 65 56 7 20 52 20 42 29 12;
362, 44 44 0 79 7 18 36 34 4 61 60 3 34 33 15 44 6 10 36 6 26 48 48 0 60 21 9 35 17 6 61 60 8 55 38 10 72 15 10 32 15 10;
363, 60 83 10 22 54 22 60 61 7 44 7 46 36 34 40 60 6 26 48 35 7 65 54 32 38 46 17 55 81 14;
364, 35 17 9 36 34 4 35 49 7 35 17 7 35 50 6 15 54 4 35 35 1 65 75 8 72 67 15;
365, 48 35 64 60 38 9 81 6 7 47 7 26 6 85 272 32 56 23 50 23 53 35 49 9 72 54 12 60 83 10 12 15 30;
366, 54 32 29 47 46 27 61 60 5 65 25 24 43 78 37 47 15 10 65 12 14 65 54 27 34 15 18 6 36 30 35 17 8 48 48 1 12 12 1 79 7 91 35 46 23;
367, 18 6 6 41 77 21 61 60 3 44 24 14 44 24 13 36 12 7 7 35 7 48 11 11 73 43 13 44 6 8;
368, 52 15 18 44 27 43 65 43 16 72 54 12 18 54 6 43 6 10 36 47 17 36 34 5 65 24 15 18 47 13 36 34 5 15 31 15;
369, 81 24 17 36 6 30 26 30 21 18 33 12 36 34 5 15 54 5 36 34 5 36 34 4 36 6 24 36 47 43;
370, 75 47 24 36 5 36 36 36 1 7 62 5 36 55 52 15 54 8 60 55 8 48 11 12 52 36 4 34 67 28 20 11 13 36 34 4 36 34 4 65 6 17 41 41 1 60 55 6;
371, 52 15 21 34 24 31 7 7 0 74 75 17 84 68 235 60 52 23 47 15 11 34 6 27 36 34 5 59 6 6 22 6 10 35 38 7 67 67 56 22 6 10 55 55 2 49 47 23 63 63 1 55 35 12 49 34 24 36 18 18 35 50 6;
372, 34 72 9 78 34 20 33 18 7 36 34 4 63 84 6 37 72 14 36 34 4 38 65 29 15 31 8 78 83 7 36 34 4 47 47 0 53 18 8 41 41 12 60 52 20 70 54 3 47 67 15;
373, 80 14 13 7 7 0 65 82 7 74 74 1 75 23 2 35 6 19 32 32 56 65 15 25 57 24 32 46 81 7 34 85 72 48 48 1 13 84 7 84 68 5 55 17 12 35 73 8;
374, 53 25 84 65 6 33 42 59 6 34 85 52 65 54 38 65 54 38 6 24 12 60 22 63 53 18 9 60 58 14 29 15 7 65 55 11 7 7 1 81 6 8 29 36 15;
375, 35 79 14 35 18 13 37 65 23 35 81 17 35 17 7 6 24 11 53 25 9 54 15 3 74 15 23 7 17 15 81 32 15 59 6 6 2 2 18 12 15 20;
376, 35 6 25 35 35 25 79 79 0 70 67 6 11 43 12 57 26 132 23 47 18 65 32 29 24 81 18 36 34 5 55 46 24 71 85 37 72 15 11 2 36 32 37 7 5;
377, 79 6 17 46 81 11 81 32 15 1 15 23 12 15 20 36 34 4 72 72 10 35 50 7 65 15 19 22 18 6 22 18 12 34 54 23 36 5 18 36 34 6 81 11 56 55 6 22;
378, 59 43 8 36 12 7 24 52 35 36 52 7 55 6 29 15 85 10 48 81 11 12 15 19 60 46 38 55 46 33 52 15 14 6 59 7;
